subNo	blocNo	practiceLevel	trialID	trialNo	repeated	handPositionCode	handPosition	feetPositionCode	feetPosition	soa	touchesNo	noOfTouches	firstLimbCode	firstLimb	secondLimbCode	secondLimb	timeTojStimulus1	timeTojStimulus2	buttonToj	buttonRealigned	buttonTojRight	correctnessToj	timeTojReaction	responsetimeToj	validityTOJ	expName
1	12	0	566	38	0	1	hands parallel	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	3514069	3514179	2	2	1	1	3514705	636	valid	expXId
1	12	0	567	39	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	3517228	3517528	4	4	1	1	3517850	622	valid	expXId
1	12	0	568	40	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	4	rightFoot	2	rightHand	3520574	3520684	4	4	0	1	3521000	426	valid	expXId
1	12	0	569	41	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	3523733	3523843	3	3	0	1	3524298	565	valid	expXId
1	12	0	570	42	0	1	hands parallel	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	3526892	3527192	2	2	1	1	3527283	391	valid	expXId
1	12	0	571	43	0	1	hands parallel	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	3530236	3530536	1	1	0	1	3530640	404	valid	expXId
1	12	0	572	44	0	1	hands parallel	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	3533583	3533883	3	3	0	1	3534021	438	valid	expXId
1	12	0	573	45	0	1	hands parallel	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	3536928	3537228	4	4	1	1	3537365	437	valid	expXId
1	12	0	574	46	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	3540272	3540382	3	3	0	1	3540683	411	valid	expXId
1	12	0	575	47	0	1	hands parallel	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	3543433	3543543	3	3	0	1	3543947	514	valid	expXId
1	12	0	576	48	0	1	hands parallel	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	3546592	3546702	1	1	0	1	3547074	482	valid	expXId
1	12	0	529	49	1	1	hands parallel	1	feet parallel	-110	1	oneTouch	4	rightFoot	5	none	3549744	3549854	4	4	0	1	3550290	546	valid	expXId
1	12	0	534	50	1	1	hands parallel	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	3552910	3553210	3	3	0	1	3553506	596	valid	expXId
1	12	0	537	51	1	1	hands parallel	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	3556253	3556553	1	1	0	1	3556610	357	valid	expXId
1	13	1	999	1	0	2	hands crossed	2	feet crossed	1000	2	twoTouches	1	leftHand	3	leftFoot	69077	70077	2	1	1	1	69746	669	valid	expXId
1	13	1	999	2	0	2	hands crossed	2	feet crossed	-1000	2	twoTouches	4	rightFoot	2	rightHand	73115	74115	3	4	0	1	73533	418	two reactions	expXId
1	13	1	999	3	0	2	hands crossed	2	feet crossed	-1000	1	oneTouch	1	leftHand	5	none	77168	78168	2	1	0	1	77656	488	valid	expXId
1	13	1	999	4	0	2	hands crossed	2	feet crossed	-1000	2	twoTouches	3	leftFoot	4	rightFoot	81220	82220	4	3	0	1	81753	533	two reactions	expXId
1	13	1	999	5	0	2	hands crossed	2	feet crossed	-1000	2	twoTouches	3	leftFoot	2	rightHand	85272	86272	4	3	0	1	85915	643	two reactions	expXId
1	13	0	577	1	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	96388	96688	4	3	0	1	96925	537	block start	expXId
1	13	0	578	2	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	99734	100034	4	3	0	1	100255	521	valid	expXId
1	13	0	579	3	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	103077	103377	2	1	1	1	103423	346	valid	expXId
1	13	0	580	4	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	106425	106725	3	4	1	1	106935	510	valid	expXId
1	13	0	581	5	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	109771	110071	4	3	0	1	110210	439	valid	expXId
1	13	0	582	6	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	113114	113224	3	4	0	1	113639	525	valid	expXId
1	13	0	583	7	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	116275	116575	1	2	1	1	117294	1019	valid	expXId
1	13	0	584	8	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	119618	119918	1	2	1	1	120209	591	valid	expXId
1	13	0	585	9	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	122966	123266	1	2	1	1	123351	385	valid	expXId
1	13	0	586	10	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	126309	126419	4	3	0	1	126820	511	valid	expXId
1	13	0	587	11	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	129471	129581	1	2	1	1	130033	562	valid	expXId
1	13	0	588	12	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	132630	132740	4	3	2	99	133487	857	wrong limb	expXId
1	13	0	589	13	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	135789	135899	4	3	0	1	136445	656	button pressed too long	expXId
1	13	0	590	14	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	138948	139058	4	3	0	1	140080	1132	valid	expXId
1	13	0	591	15	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	142101	142401	3	4	1	1	142895	794	valid	expXId
1	13	0	592	16	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	145453	145563	4	3	0	1	146183	730	valid	expXId
1	13	0	593	17	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	148605	148905	3	4	1	1	149186	581	valid	expXId
1	13	0	594	18	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	151957	152067	4	3	0	0	152648	691	valid	expXId
1	13	0	595	19	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	155116	155226	2	1	0	1	155827	711	valid	expXId
1	13	0	596	20	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	158275	158575	1	2	1	1	158851	576	valid	expXId
1	13	0	597	21	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	161619	161729	3	4	0	1	162226	607	valid	expXId
1	13	0	598	22	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	164780	164890	3	4	1	1	165218	438	valid	expXId
1	13	0	599	23	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	167939	168239	4	3	0	1	168587	648	valid	expXId
1	13	0	600	24	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	171284	171584	2	1	0	1	171824	540	valid	expXId
1	13	0	601	25	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	174627	174927	3	4	1	1	175208	581	valid	expXId
1	13	0	602	26	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	177976	178086	1	2	1	1	178456	480	valid	expXId
1	13	0	603	27	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	181130	181240	1	2	1	1	181628	498	valid	expXId
1	13	0	604	28	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	184293	184593	2	1	0	1	184765	472	valid	expXId
1	13	0	605	29	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	187636	187746	2	1	0	1	188093	457	valid	expXId
1	13	0	606	30	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	190798	190908	2	1	0	0	191303	505	valid	expXId
1	13	0	607	31	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	193957	194257	2	1	2	99	195199	1242	wrong limb	expXId
1	13	0	608	32	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	197303	197603	3	4	0	1	198339	1036	valid	expXId
1	13	0	609	33	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	200646	200756	1	2	1	1	201319	673	valid	expXId
1	13	0	610	34	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	203807	204107	2	1	0	1	204535	728	valid	expXId
1	13	0	611	35	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	207150	207260	1	2	1	0	208144	994	valid	expXId
1	13	0	612	36	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	210312	210422	4	3	0	1	210941	629	valid	expXId
1	13	0	613	37	0	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	213471	213581	1	2	2	99	214028	557	wrong limb	expXId
1	13	0	614	38	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	216630	216740	2	1	0	1	217208	578	valid	expXId
1	13	0	615	39	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	219788	219898	4	3	0	1	220445	657	valid	expXId
1	13	0	616	40	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	222948	223058	3	4	1	1	223689	741	valid	expXId
1	13	0	617	41	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	226107	226407	0	0	2	99	0	0	no reaction	expXId
1	13	0	618	42	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	229452	229752	1	2	1	1	230086	634	valid	expXId
1	13	0	619	43	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	232811	233111	4	3	0	1	233287	476	valid	expXId
1	13	0	620	44	0	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	236157	236457	2	1	1	1	236672	515	valid	expXId
1	13	0	621	45	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	239516	239816	3	4	0	1	239989	473	valid	expXId
1	13	0	622	46	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	242861	242971	1	2	1	1	243731	870	valid	expXId
1	13	0	623	47	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	246020	246130	3	4	1	1	246483	463	valid	expXId
1	13	0	624	48	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	249179	249479	4	3	0	1	249702	523	valid	expXId
1	13	0	577	49	1	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	252523	252823	4	3	0	1	253573	1050	valid	expXId
1	13	0	588	50	1	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	255871	255981	1	2	1	1	256574	703	valid	expXId
1	13	0	589	51	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	259030	259140	4	3	0	1	259554	524	valid	expXId
1	13	0	607	52	1	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	262188	262488	1	2	1	1	262784	596	valid	expXId
1	13	0	613	53	1	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	265531	265641	2	1	1	1	266077	546	valid	expXId
1	13	0	617	54	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	268693	268993	2	1	0	1	269123	430	valid	expXId
1	14	0	625	1	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	285579	285879	4	3	0	1	286392	813	block start	expXId
1	14	0	626	2	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	288927	289037	4	3	0	1	289420	493	valid	expXId
1	14	0	627	3	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	4	rightFoot	5	none	292086	292196	3	4	0	1	292675	589	valid	expXId
1	14	0	628	4	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	4	rightFoot	295245	295545	4	3	0	1	295712	467	valid	expXId
1	14	0	629	5	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	298590	298700	4	3	0	1	299048	458	valid	expXId
1	14	0	630	6	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	1	leftHand	301749	302049	1	2	1	1	302180	431	valid	expXId
1	14	0	631	7	0	2	hands crossed	2	feet crossed	110	1	oneTouch	1	leftHand	5	none	305092	305202	2	1	1	1	305826	734	valid	expXId
1	14	0	632	8	0	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	308254	308554	0	0	2	99	0	0	no reaction	expXId
1	14	0	633	9	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	311599	311899	1	2	1	1	312064	465	valid	expXId
1	14	0	634	10	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	4	rightFoot	314945	315055	3	4	1	0	316525	1580	valid	expXId
1	14	0	635	11	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	318104	318404	1	2	1	1	318695	591	valid	expXId
1	14	0	636	12	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	321450	321560	1	2	1	1	322020	570	valid	expXId
1	14	0	637	13	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	3	leftFoot	324609	324719	3	4	1	1	325121	512	valid	expXId
1	14	0	638	14	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	1	leftHand	327767	327877	2	1	0	0	328626	859	valid	expXId
1	14	0	639	15	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	4	rightFoot	5	none	330927	331227	3	4	0	1	331411	484	valid	expXId
1	14	0	640	16	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	334271	334571	3	4	1	1	335152	881	valid	expXId
1	14	0	641	17	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	3	leftFoot	5	none	337618	337728	4	3	0	1	338278	660	valid	expXId
1	14	0	642	18	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	340777	340887	1	2	1	1	342042	1265	valid	expXId
1	14	0	643	19	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	343936	344046	3	4	1	1	344393	457	valid	expXId
1	14	0	644	20	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	347095	347205	2	1	0	1	347704	609	valid	expXId
1	14	0	645	21	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	350254	350554	4	3	0	1	350783	529	valid	expXId
1	14	0	646	22	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	1	leftHand	353596	353896	4	3	0	1	354277	681	valid	expXId
1	14	0	647	23	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	3	leftFoot	2	rightHand	356945	357245	4	3	0	1	357479	534	valid	expXId
1	14	0	648	24	0	2	hands crossed	2	feet crossed	110	2	twoTouches	1	leftHand	3	leftFoot	360288	360398	2	1	1	1	361751	1463	valid	expXId
1	14	0	649	25	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	3	leftFoot	363449	363559	4	3	0	0	364872	1423	valid	expXId
1	14	0	650	26	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	2	rightHand	366608	366718	2	1	0	1	367385	777	valid	expXId
1	14	0	651	27	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	4	rightFoot	369761	370061	2	1	0	1	370229	468	valid	expXId
1	14	0	652	28	0	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	373113	373223	4	3	2	99	373774	661	wrong limb	expXId
1	14	0	653	29	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	2	rightHand	376266	376376	4	3	0	1	376814	548	valid	expXId
1	14	0	654	30	0	2	hands crossed	2	feet crossed	110	1	oneTouch	2	rightHand	5	none	379431	379541	1	2	1	1	380055	624	valid	expXId
1	14	0	655	31	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	382590	382700	1	2	2	99	383606	1016	wrong limb	expXId
1	14	0	656	32	0	2	hands crossed	2	feet crossed	110	2	twoTouches	2	rightHand	4	rightFoot	385749	385859	1	2	1	1	386418	669	valid	expXId
1	14	0	657	33	0	2	hands crossed	2	feet crossed	300	1	oneTouch	2	rightHand	5	none	388908	389208	1	2	1	1	389475	567	valid	expXId
1	14	0	658	34	0	2	hands crossed	2	feet crossed	110	1	oneTouch	4	rightFoot	5	none	392254	392364	3	4	1	1	392745	491	valid	expXId
1	14	0	659	35	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	395413	395713	2	1	0	1	395990	577	valid	expXId
1	14	0	660	36	0	2	hands crossed	2	feet crossed	110	2	twoTouches	4	rightFoot	1	leftHand	398758	398868	2	1	0	0	399301	543	valid	expXId
1	14	0	661	37	0	2	hands crossed	2	feet crossed	300	1	oneTouch	4	rightFoot	5	none	401917	402217	3	4	1	1	402480	563	valid	expXId
1	14	0	662	38	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	1	leftHand	2	rightHand	405260	405560	2	1	0	1	406347	1087	valid	expXId
1	14	0	663	39	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	3	leftFoot	408608	408908	1	2	1	1	409296	688	valid	expXId
1	14	0	664	40	0	2	hands crossed	2	feet crossed	-300	2	twoTouches	4	rightFoot	2	rightHand	411954	412254	3	4	0	1	412548	594	valid	expXId
1	14	0	665	41	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	415297	415597	0	0	2	99	0	0	no reaction	expXId
1	14	0	666	42	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	1	leftHand	4	rightFoot	418645	418755	2	1	0	1	419309	664	valid	expXId
1	14	0	667	43	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	1	leftHand	5	none	421804	422104	2	1	0	1	422407	603	valid	expXId
1	14	0	668	44	0	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	425150	425260	0	0	2	99	0	0	no reaction	expXId
1	14	0	669	45	0	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	428309	428609	0	0	2	99	0	0	no reaction	expXId
1	14	0	670	46	0	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	431654	431954	4	3	0	1	432137	483	valid	expXId
1	14	0	671	47	0	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	434997	435297	1	2	2	99	436497	1500	wrong limb	expXId
1	14	0	672	48	0	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	438345	438645	0	0	2	99	0	0	no reaction	expXId
1	14	0	625	49	1	2	hands crossed	2	feet crossed	-300	1	oneTouch	3	leftFoot	5	none	441691	441991	4	3	0	1	442166	475	valid	expXId
1	14	0	632	50	1	2	hands crossed	2	feet crossed	300	1	oneTouch	1	leftHand	5	none	445034	445334	2	1	1	1	445771	737	valid	expXId
1	14	0	652	51	1	2	hands crossed	2	feet crossed	-110	1	oneTouch	1	leftHand	5	none	448382	448492	2	1	0	1	448869	487	valid	expXId
1	14	0	655	52	1	2	hands crossed	2	feet crossed	-110	2	twoTouches	3	leftFoot	1	leftHand	451541	451651	2	1	1	0	452491	950	valid	expXId
1	14	0	665	53	1	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	3	leftFoot	454694	454994	4	3	0	0	456113	1419	valid	expXId
1	14	0	668	54	1	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	458046	458156	4	3	2	99	459256	1210	wrong limb	expXId
1	14	0	669	55	1	2	hands crossed	2	feet crossed	300	2	twoTouches	2	rightHand	4	rightFoot	461205	461505	1	2	1	1	461801	596	valid	expXId
1	14	0	671	56	1	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	464550	464850	1	2	2	99	465400	850	wrong limb	expXId
1	14	0	672	57	1	2	hands crossed	2	feet crossed	300	2	twoTouches	1	leftHand	3	leftFoot	467909	468209	2	1	1	1	468680	771	valid	expXId
1	14	0	668	58	2	2	hands crossed	2	feet crossed	-110	2	twoTouches	4	rightFoot	2	rightHand	471255	471365	1	2	1	0	472033	778	valid	expXId
1	14	0	671	59	2	2	hands crossed	2	feet crossed	300	2	twoTouches	4	rightFoot	1	leftHand	474408	474708	3	4	1	1	475651	1243	valid	expXId
1	15	1	999	1	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	2	rightHand	4	rightFoot	1861876	1862876	0	0	2	99	0	0	no reaction	expXId
1	15	1	999	2	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	4	rightFoot	3	leftFoot	1867928	1868928	0	0	2	99	0	0	no reaction	expXId
1	15	1	999	3	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	3	leftFoot	5	none	1873979	1874979	0	0	2	99	0	0	no reaction	expXId
1	15	1	999	4	0	2	hands crossed	1	feet parallel	-1000	1	oneTouch	4	rightFoot	5	none	1880031	1881031	0	0	2	99	0	0	no reaction	expXId
1	15	1	999	5	0	2	hands crossed	1	feet parallel	1000	2	twoTouches	2	rightHand	3	leftFoot	1886082	1887082	0	0	2	99	0	0	no reaction	expXId
1	15	0	673	1	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	1929268	1929378	2	1	0	1	1929799	531	block start	expXId
1	15	0	674	2	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	1932427	1932727	3	3	0	1	1933038	611	valid	expXId
1	15	0	675	3	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	4	rightFoot	2	rightHand	1935770	1936070	4	4	0	1	1936199	429	valid	expXId
1	15	0	676	4	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	2	rightHand	1939118	1939418	3	3	0	1	1939577	459	valid	expXId
1	15	0	677	5	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	3	leftFoot	1942461	1942761	4	4	1	1	1942856	395	valid	expXId
1	15	0	678	6	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	1	leftHand	5	none	1945810	1945920	1	2	2	99	1946403	593	wrong limb	expXId
1	15	0	679	7	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	1948962	1949072	1	2	1	1	1949751	789	valid	expXId
1	15	0	680	8	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	1	leftHand	1952128	1952428	2	1	0	0	1952768	640	valid	expXId
1	15	0	681	9	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	4	rightFoot	1955470	1955580	2	1	0	1	1956141	671	button pressed too long	expXId
1	15	0	682	10	0	2	hands crossed	1	feet parallel	110	2	twoTouches	2	rightHand	3	leftFoot	1958632	1958742	1	2	1	1	1960470	1838	valid	expXId
1	15	0	683	11	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	1961791	1962091	4	4	1	1	1962525	734	valid	expXId
1	15	0	684	12	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	4	rightFoot	5	none	1965137	1965437	4	4	0	1	1965551	414	valid	expXId
1	15	0	685	13	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	2	rightHand	1968480	1968590	3	3	0	1	1969107	627	valid	expXId
1	15	0	686	14	0	2	hands crossed	1	feet parallel	110	1	oneTouch	1	leftHand	5	none	1971641	1971751	1	2	2	99	1972280	639	wrong limb	expXId
1	15	0	687	15	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	1	leftHand	1974800	1974910	3	3	0	1	1975384	584	valid	expXId
1	15	0	688	16	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	1977959	1978069	3	3	0	1	1978395	436	valid	expXId
1	15	0	689	17	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	3	leftFoot	4	rightFoot	1981118	1981418	3	3	0	1	1981504	386	valid	expXId
1	15	0	690	18	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	3	leftFoot	1984464	1984764	1	2	1	1	1984967	503	valid	expXId
1	15	0	691	19	0	2	hands crossed	1	feet parallel	300	1	oneTouch	4	rightFoot	5	none	1987809	1988109	4	4	1	1	1988315	506	valid	expXId
1	15	0	692	20	0	2	hands crossed	1	feet parallel	300	2	twoTouches	2	rightHand	4	rightFoot	1991155	1991455	1	2	1	1	1992118	963	valid	expXId
1	15	0	693	21	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	1994498	1994608	3	3	0	1	1995234	736	valid	expXId
1	15	0	694	22	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	1	leftHand	2	rightHand	1997660	1997770	1	2	1	0	1998162	502	valid	expXId
1	15	0	695	23	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	2000819	2000929	4	4	1	1	2001341	522	valid	expXId
1	15	0	696	24	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	2	rightHand	2003971	2004271	1	2	1	0	2004433	462	valid	expXId
1	15	0	697	25	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	2007323	2007623	3	3	0	1	2007761	438	valid	expXId
1	15	0	698	26	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	1	leftHand	5	none	2010669	2010969	1	2	2	99	2011257	588	wrong limb	expXId
1	15	0	699	27	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	2014011	2014311	1	2	1	1	2014975	964	valid	expXId
1	15	0	700	28	0	2	hands crossed	1	feet parallel	110	1	oneTouch	2	rightHand	5	none	2017360	2017470	1	2	1	1	2017961	601	valid	expXId
1	15	0	701	29	0	2	hands crossed	1	feet parallel	110	1	oneTouch	4	rightFoot	5	none	2020519	2020629	4	4	1	1	2021104	585	valid	expXId
1	15	0	702	30	0	2	hands crossed	1	feet parallel	300	2	twoTouches	4	rightFoot	1	leftHand	2023678	2023978	4	4	1	1	2024118	440	valid	expXId
1	15	0	703	31	0	2	hands crossed	1	feet parallel	-300	1	oneTouch	3	leftFoot	5	none	2027024	2027324	3	3	0	1	2027522	498	valid	expXId
1	15	0	704	32	0	2	hands crossed	1	feet parallel	-110	2	twoTouches	3	leftFoot	4	rightFoot	2030369	2030479	4	4	1	0	2031346	977	valid	expXId
1	15	0	705	33	0	2	hands crossed	1	feet parallel	110	2	twoTouches	4	rightFoot	1	leftHand	2033528	2033638	1	2	2	99	2034627	1099	wrong limb	expXId
1	15	0	706	34	0	2	hands crossed	1	feet parallel	-110	1	oneTouch	3	leftFoot	5	none	2036681	2036791	3	3	0	1	2037111	430	valid	expXId
1	15	0	707	35	0	2	hands crossed	1	feet parallel	110	2	twoTouches	1	leftHand	3	leftFoot	2039846	2039956	1	2	2	99	2040700	854	wrong limb	expXId
1	15	0	708	36	0	2	hands crossed	1	feet parallel	300	1	oneTouch	2	rightHand	5	none	2043005	2043305	2	1	2	99	2044557	1552	wrong limb	expXId
1	15	0	709	37	0	2	hands crossed	1	feet parallel	-300	2	twoTouches	1	leftHand	4	rightFoot	2046351	2046651	2	1	0	1	2047057	706	valid	expXId
